Cluster,SubclusterName,year,jobs,national.jobs,jobs.change,national.jobs.change,jobs.pct.change,Sum_Earnings,earnings.jobs,average_earnings,LQ,region
Aerospace Vehicles and Defense,Aircraft,2006,4.025072274332268,369989.31273674243,-7.5611271818601935,-103170.81920939061,-1.8785071836044318,301963.0889632828,4.025072274332268,75020.53836123389,0.007013917751135979,Small Region
Aerospace Vehicles and Defense,Aircraft,2007,15.768227615178928,381508.2629300497,-31.64842723220163,-56477.075030745225,-2.0071011152664986,284082.80164437817,15.768227615178928,18016.153024764324,0.02682952535918118,Small Region
Aerospace Vehicles and Defense,Aircraft,2008,40.93268637319683,476483.3981505552,-16.01528931833368,106320.28316604362,-0.3912591803117194,1177743.2788646838,40.93268637319683,28772.684698160512,0.05311804880716029,Small Region
Aerospace Vehicles and Defense,Aircraft,2009,84.24291995226146,407165.7295884611,42.86237101442831,-16419.277278483947,0.5087949353929972,5071072.722046322,84.24291995226146,60195.83277645152,0.12284317104245568,Small Region
Aerospace Vehicles and Defense,Aircraft,2010,105.30203890296936,392654.44241480075,94.62332936466244,13652.561934064332,0.8985897172594461,4215301.446417451,105.30203890296936,40030.577663378805,0.161486714316936,Small Region
Aerospace Vehicles and Defense,Aircraft,2011,53.12900806345127,444600.62855248747,49.103935789119,74611.31581574498,0.9242396494674777,2410591.322993824,53.12900806345127,45372.41350553517,0.07181510660616672,Small Region
Aerospace Vehicles and Defense,Aircraft,2012,50.471914597587755,431975.0864527073,34.703686982408826,50466.823522657636,0.6875841199823921,2280483.711582581,50.471914597587755,45183.22179304793,0.06966295302427845,Small Region
Aerospace Vehicles and Defense,Aircraft,2013,26.69788223768277,508638.41473271226,-14.234804135514066,32155.016582157084,-0.5331810219547051,2138655.3807437033,26.69788223768277,80105.80620979347,0.03001985284639454,Small Region
Aerospace Vehicles and Defense,Aircraft,2014,31.81053677356821,444635.1418797644,-52.43238317869325,37469.41229130326,-1.6482709346250328,1471095.6509582696,31.81053677356821,46245.5462927184,0.04005938862290072,Small Region
Aerospace Vehicles and Defense,Aircraft,2015,93.33448135645409,383332.2884470252,-11.967557546515266,-9322.15396777555,-0.12822225369003679,3963235.600771586,93.33448135645409,42462.71627776638,0.1369355761245554,Small Region
Aerospace Vehicles and Defense,Aircraft,2016,51.29432231976371,439518.686283679,-1.8346857436875625,-5081.942268808489,-0.03576781329228436,3386773.955985562,51.29432231976371,66026.29302464997,0.06224533325800134,Small Region
Aerospace Vehicles and Defense,Aircraft,2017,44.35742373284921,396185.54204472585,-6.114490864738537,-35789.54440798142,-0.13784594212603934,2611723.827706761,44.35742373284921,58879.06933992269,0.061029042991413034,Small Region
Aerospace Vehicles and Defense,Aircraft,2018,36.76086179039536,466312.926700396,10.06297955271259,-42325.48803231628,0.27374166607110884,6229005.429421596,36.76086179039536,169446.6649051484,0.04091560468501135,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2006,14.520936232272112,72855.86994474522,14.520936232272112,-11492.523965309885,1,201121.6590769182,14.520936232272112,13850.460869729224,0.12850091949152515,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2007,28.550147110182145,72456.58362583592,28.550147110182145,3677.311939346533,1,173095.39089937796,28.550147110182145,6062.85460566489,0.2557788057685897,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2008,29.973381816795627,75448.3417806053,19.46582964711413,-7741.907754540213,0.6494372161971534,271028.34258950956,29.973381816795627,9042.30107386943,0.24564373143925688,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2009,28.984095487051277,78726.12939700589,15.546561667390067,148.2940652819325,0.5363825024084514,360942.2973005358,28.984095487051277,12453.115794549729,0.2185896910722406,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2010,0.5163426702291481,64923.95843241361,0.2584007643670807,425.76270440121516,0.5004443352558966,59098.52604661514,0.5163426702291481,114456.01817178456,0.009274821120688356,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2011,28.636976259919123,76688.79620563585,14.116040027647013,3832.9262608906274,0.4929305349672724,83865.48327398299,28.636976259919123,2928.573272289322,0.22441372425348477,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2012,25.307205208812988,63488.948463234134,-3.242941901369155,-8967.63516260179,-0.12814302782987005,395511.67469108896,25.307205208812988,15628.421685748051,0.23766041631668425,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2013,11.712077749456817,72737.20808418855,-18.26130406733881,-2711.133696416756,-1.5591856934339197,132897.86975902738,11.712077749456817,11347.078853296625,0.09209121916101806,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2014,15.322620570107553,65325.54658630354,-13.661474916943726,-13400.582810702352,-0.8915886714310145,39078.875557224615,15.322620570107553,2550.404180435195,0.13133700212368485,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2015,29.431308513654713,67083.40982531327,28.914965843425563,2159.4513928996685,0.9824560070107113,622606.5674395825,29.431308513654713,21154.566306514134,0.2467425327526104,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2016,4.883204763766945,82443.05001773067,-23.75377149615218,5754.253812094817,-4.8643816193012395,790678.5647640745,4.883204763766945,161917.96228387902,0.0315911713590089,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2017,15.863180922277095,77390.1399546634,-9.444024286535893,13901.191491429263,-0.5953424053351993,128788.38388117377,15.863180922277095,8118.698545530218,0.11173095568318288,Small Region
Aerospace Vehicles and Defense,Missiles and Space Vehicles,2018,1.8654032306172035,72982.65768055462,-9.846674518839615,245.4495963660629,-5.27857696246278,302239.94934189366,1.8654032306172035,162023.92296806086,0.013265810675094827,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2006,52.14132514940056,193123.40114722218,40.14132514940056,51927.530264446366,0.7698562519150329,6025254.483985837,52.14132514940056,115556.22084252122,0.1740697591553565,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2007,77.06121828370463,170108.59574744565,77.06121828370463,1459.9695561778208,1,6170922.530197367,77.06121828370463,80078.18546910088,0.29406522460953977,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2008,87.8258088485332,181818.6147831402,40.245150397002384,39590.122901170136,0.4582383120024579,7826350.324020354,87.8258088485332,89112.19181047217,0.2986781499564978,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2009,41.07217619046248,156321.92522931768,16.625873349114514,12420.274147879332,0.4047965043784378,4067161.82244633,41.07217619046248,99024.74618305666,0.1559971426035364,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2010,53.41231701774859,144982.04991188098,18.012473539373318,-27167.454094324552,0.33723445349483494,7145237.567017633,53.41231701774859,133775.09095221077,0.2218389062648285,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2011,49.5290850100819,122433.62759518922,-2.612240139318658,-70689.77355203296,-0.05274153840691632,4946997.556871491,49.5290850100819,99880.65711015061,0.24311612326091167,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2012,70.99908513210734,132852.07071915283,-6.062133151597294,-37256.52502829282,-0.0853832572675766,9163747.671379302,70.99908513210734,129068.53171880175,0.3186362818071254,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2013,130.51992887995723,159130.07518509158,42.694120031424035,-22688.539598048606,0.3271080546687318,20822587.48839001,130.51992887995723,159535.6944113961,0.4691000329756492,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2014,81.96412156136502,133040.02820455137,40.89194537090254,-23281.89702476631,0.4989005505328023,11008660.66229759,81.96412156136502,134310.72587114363,0.3449678041141171,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2015,144.96737911533376,104216.2367380743,91.55506209758516,-40765.81317380669,0.6315563036063817,15896874.59071222,144.96737911533376,109658.28786947246,0.7823200795376706,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2016,136.74469625121958,105092.71337033279,87.21561124113768,-17340.91422485643,0.637798858983972,17679820.70747085,136.74469625121958,129290.7234587767,0.6939892284191144,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2017,60.28517763266821,109310.2478776878,-10.71390749943913,-23541.822841465037,-0.17772042681405856,12097022.486815345,60.28517763266821,200663.29671491313,0.3006204592058456,Small Region
Aerospace Vehicles and Defense,Search and Navigation Equipment,2018,62.767698548798535,121196.23068546708,-67.7522303311587,-37933.84449962451,-1.0794123712929344,12615725.160448344,62.767698548798535,200990.72376598755,0.268799116262445,Small Region
Agricultural Inputs and Services,Agricultural Production,2006,4422.062303958919,856589.6363905092,858.3057967571704,8515.838398842578,0.19409626951405884,123719634.91995776,4422.062303958919,27977.813611806385,3.3283440041078753,Small Region
Agricultural Inputs and Services,Agricultural Production,2007,4190.269652415987,806995.7906912083,-204.3195711974463,-42241.914525918226,-0.04876048277218665,124565262.00532171,4190.269652415987,29727.26634275219,3.3705809355168475,Small Region
